anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
17.1,एषाम्,एषाम्,इदम्{सर्वनाम;पुं;6;बहु}/इदम्{सर्वनाम;नपुं;6;बहु},इदम्{सर्वनाम;पुं;6;बहु},"षष्ठीसम्बन्धः,18.3","षष्ठीसम्बन्धः,21.1#षष्ठीसम्बन्धः,18.3#भ्कर्ता,24.1",इनका
18.1,दोष-,दोष-औषध-निरूपणे,दोष}/दोषन्,दोष,"इतरेतर-द्वन्द्वः,18.2","इतरेतर-द्वन्द्वः,18.2",दोष-
18.2,औषध-,--,औषध,औषध,"इतरेतर-द्वन्द्वः,18.3","इतरेतर-द्वन्द्वः,18.3",औषध-
18.3,निरूपणे,--,निरूपण{नपुं;1;द्वि}/निरूपण{नपुं;2;द्वि}/निरूपणा{स्त्री;1;द्वि}/निरूपणा{स्त्री;2;द्वि}/निरूपण{नपुं;8;द्वि}/निरूपणा{स्त्री;8;एक}/निरूपणा{स्त्री;8;द्वि}/निरूपण{नपुं;7;एक}/निरूपण{पुं;7;एक},निरूपण{नपुं;7;एक},"अधिकरणम्,20.1","विशेषणम्,24.1#अधिकरणम्,24.1#अधिकरणम्,20.1#भ्कर्ता,24.1",निरूपण
19.1,यः,यः,यद्{सर्वनाम;पुं;1;एक},यद्{सर्वनाम;पुं;1;एक},"कर्ता,24.1;नित्य_सम्बन्धः,23.1","कर्ता,24.1;नित्य_सम्बन्धः,23.1",जो
20.1,वर्तते,वर्तते,वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः},वृत्1{कर्तरि;लट्;प्र;एक;आत्मनेपदी;भ्वादिः},"अभिहित_कर्ता,19.1","अभिहित_कर्ता,19.1",होता_है
21.1,चिकित्सायाम्,चिकित्सायाम्,चिकित्सा{स्त्री;7;एक},चिकित्सा{स्त्री;7;एक},"अधिकरणम्,24.1","अधिकरणम्,24.1",चिकित्सा_में
22.1,न,न,न{अव्य},न{अव्य},"प्रतिषेधः,24.1","प्रतिषेधः,24.1",नहीं
23.1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,24.1","कर्ता,24.1",वह
24.1,स्खलति,स्खलति,स्खल्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/स्खलत्{पुं;7;एक(स्खल्1;शतृ_लट्;भ्वादिः)}/स्खलत्{नपुं;7;एक(स्खल्1;शतृ_लट्;भ्वादिः)},स्खल्1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,23.1","अभिहित_कर्ता,23.1",जाता_है
25.1,जातुचित्,जातुचित्,जातुचित्{अव्य},जातुचित्{अव्य},"क्रियाविशेषणम्,24.1","क्रियाविशेषणम्,24.1",-
26.1,.,.,-,-,-,-,-
