anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
8.1,कषाय-,कषाय-कटु-तिक्तकम्,कषाय,कषाय,"समाहार-द्वन्द्वः,8.3","समाहार-द्वन्द्वः,8.3",कषाय-
8.2,कटु-,--,कटु,कटु,"समाहार-द्वन्द्वः,8.3","समाहार-द्वन्द्वः,8.3",कटु-
8.3,तिक्तकम्,--,तिक्तक{पुं;2;एक},तिक्तक{पुं;2;एक},"विशेषणम्,5.7","विशेषणम्,13.2#विशेषणम्,11.2#विशेषणम्,10.2#विशेषणम्,9.4#विशेषणम्,7.2#विशेषणम्,5.7#कर्म,16.1#कर्म,15.2#कर्म,13.2#कर्म,12.1#कर्म,3.1",कडुवे_को
9.1,कनीनि-,कनीनि-अग्र-सम-स्थौल्यं,कनीनि,कनीनि,"षष्ठी-तत्पुरुषः,9.2","षष्ठी-तत्पुरुषः,9.2",कनीनि-
9.2,अग्र-,--,अग्र,अग्र,"तृतीया-तत्पुरुषः,9.3","उपमानम्,14.1#उपमानम्,13.1#उपमानम्,11.1#उपमानम्,10.1#उपमानम्,9.3#उपमानम्,8.2#उपमानम्,7.1#उपमानम्,5.6#उपमानम्,3.2#तृतीया-तत्पुरुषः,9.3",अग्र-
9.3,सम-,--,सम,सम,"षष्ठ्यर्थ-बहुव्रीहिः,9.4","उपमान_द्योतकः,9.2#षष्ठ्यर्थ-बहुव्रीहिः,9.4",सम-
9.4,स्थौल्यम्,--,स्थौल्य{नपुं;1;एक}/स्थौल्य{नपुं;2;एक}/स्थौल्य{पुं;2;एक},स्थौल्य{पुं;2;एक},"विशेषणम्,13.2","विशेषणम्,13.2#विशेषणम्,11.2#विशेषणम्,10.2#विशेषणम्,8.3#विशेषणम्,7.2#विशेषणम्,5.7#कर्म,16.1#कर्म,15.2#कर्म,13.2#कर्म,12.1#कर्म,3.1#कर्ता,12.1",मोंटे_का
10.1,प्र-,प्र-गुणं,प्र,प्र,"प्रादि-तत्पुरुषः,10.2","प्रादि-तत्पुरुषः,10.2",प्र-
10.2,गुणम्,--,गुण{पुं;2;एक}/गुण{नपुं;1;एक}/गुण{नपुं;2;एक},गुण{पुं;2;एक},"विशेषणम्,13.2","विशेषणम्,13.2#विशेषणम्,11.2#विशेषणम्,9.4#विशेषणम्,7.2#विशेषणम्,5.7#कर्म,16.1#कर्म,15.2#कर्म,13.2#कर्म,12.1#कर्म,3.1#कर्ता,12.1#विशेषणम्,8.3",गुण_को
11.1,द्वादश-,द्वादश-अङ्गुलम्,द्वादश,द्वादश,"षष्ठ्यर्थ-बहुव्रीहिः,11.2","षष्ठ्यर्थ-बहुव्रीहिः,11.2",द्वादश-
11.2,अङ्गुलम्,--,अङ्गुल{पुं;2;एक}/अङ्गुल{नपुं;1;एक}/अङ्गुल{नपुं;2;एक},अङ्गुल{पुं;2;एक},"विशेषणम्,13.2","विशेषणम्,13.2#विशेषणम्,10.2#विशेषणम्,9.4#विशेषणम्,7.2#विशेषणम्,5.7#कर्म,18.1#कर्म,16.1#कर्म,15.2#कर्म,13.2#कर्म,12.1#कर्ता,18.1#कर्ता,12.1#विशेषणम्,8.3",अँगुली_को
12.1,भक्षयेत्,भक्षयेत्,भक्ष्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः},भक्ष्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः},-,-,खाये
13.1,दन्त-,दन्त-पवनं,दन्त,दन्त,"उपपद-तत्पुरुषः,13.2","उपपद-तत्पुरुषः,13.2",दन्त-
13.2,पवनम्,--,पवन{पुं;2;एक}/पवन{नपुं;1;एक}/पवन{नपुं;2;एक}/पवन{नपुं;1;एक(पू1;ल्युट्;भ्वादिः)}/पवन{नपुं;2;एक(पू1;ल्युट्;भ्वादिः)}/पवन{नपुं;1;एक(पू2;ल्युट्;क्र्यादिः)}/पवन{नपुं;2;एक(पू2;ल्युट्;क्र्यादिः)},पवन{नपुं;2;एक(पू2;ल्युट्;क्र्यादिः)},"कर्म,12.1","कर्म,18.1#कर्म,16.1#कर्म,15.2#कर्म,12.1#कर्ता,18.1#कर्ता,12.1#विशेषणम्,11.2#विशेषणम्,10.2#विशेषणम्,9.4#विशेषणम्,7.2#विशेषणम्,5.7#विशेषणम्,8.3",पवन_को
14.1,दन्त-,दन्त-मांसानि,दन्त,दन्त,"षष्ठी-तत्पुरुषः,14.2","षष्ठी-तत्पुरुषः,14.2",दन्त-
14.2,मांसानि,--,मांस{नपुं;1;बहु}/मांस{नपुं;2;बहु}/मांस{नपुं;8;बहु},मांस{नपुं;2;बहु},"कर्म,15.2","कर्म,18.1#कर्म,16.1#कर्म,15.2#कर्म,13.2#कर्म,12.1#प्रयोजककर्ता,15.2",मांस
15.1,अ-,अ-बाधयन्,अ,अ,"नञ्-तत्पुरुषः,15.2","नञ्-तत्पुरुषः,15.2",-
15.2,बाधयन्,--,बाधयत्{पुं;1;एक(बाध्;णिच्;शतृ_लट्;भ्वादिः)},बाधयत्{पुं;1;एक(बाध्;णिच्;शतृ_लट्;भ्वादिः)},"वर्तमानसमानकालः,12.1","वर्तमानसमानकालः,12.1",-
16.1,भुक्त्वा,भुक्त्वा,भुज्2{अव्य;क्त्वा;रुधादिः},भुज्2{अव्य;क्त्वा;रुधादिः},"पूर्वकालः,18.1","पूर्वकालः,18.1#पूर्वकालः,15.2#पूर्वकालः,12.1",संरक्षण_करके
17.1,च,च,च{अव्य},च{अव्य},"अन्वाचय_द्योतकः,18.1","समुच्चय_द्योतकः,18.1#सम्बन्धः,16.1#अन्वाचय_द्योतकः,18.1",और
18.1,(भक्षयेत्),भक्षयेत्,भक्ष्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः},भक्ष्2{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;चुरादिः},"अन्वाचितः,12.1","समुच्चितः,12.1#अन्वाचितः,12.1",खाये
19.1,.,.,-,-,-,-,-
