anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
7.2,दीपन-,--,दीपन(दीप्1;ल्युट्;दिवादिः),दीपन(दीप्1;ल्युट्;दिवादिः),"कर्मधारयः,7.3","कर्मधारयः,7.3",-
7.3,भैषज्य-,--,भैषज्य,भैषज्य,"षष्ठी-तत्पुरुषः,7.4","षष्ठी-तत्पुरुषः,7.4",भैषज्य-
7.4,संयोगात्,--,संयोग{पुं;5;एक}/संयोग{नपुं;5;एक},संयोग{पुं;5;एक},"हेतुः,8.3","हेतुः,8.3",मिलान_से
8.1,रुचि-,रुचि-पक्ति-दैः,रुचि,रुचि,"समासः,8.2","समासः,8.2",रुचि-
8.2,पक्ति-,--,पक्ति,पक्ति,"उपपद-तत्पुरुषः,8.3","उपपद-तत्पुरुषः,8.3",पक्ति-
8.3,दैः,--,द{पुं;3;बहु}/द{नपुं;3;बहु},द{पुं;3;बहु},"विशेषणम्,3.1","विशेषणम्,3.1",दों_से
9.1,स-,स-अभ्यङ्ग-उद्वर्तन-स्नान-निरूह-स्नेह-बस्तिभिः,स,स,"सहपूर्वपद-व्यधिकरण-बहुव्रीहिः,9.7","सहपूर्वपद-व्यधिकरण-बहुव्रीहिः,9.7",स-
9.2,अभ्यङ्ग-,--,अभ्यङ्ग(अभि_वि_अन्ज्1;घञ्;रुधादिः),अभ्यङ्ग(अभि_वि_अन्ज्1;घञ्;रुधादिः),"इतरेतर-द्वन्द्वः,9.7","इतरेतर-द्वन्द्वः,9.7",-
9.3,उद्वर्तन-,--,उद्वर्तन(उत्_वृत्1;ल्युट्;भ्वादिः),उद्वर्तन(उत्_वृत्1;ल्युट्;भ्वादिः),"इतरेतर-द्वन्द्वः,9.7","इतरेतर-द्वन्द्वः,9.7",-
9.4,स्नान-,--,स्नान,स्नान,"इतरेतर-द्वन्द्वः,9.7","इतरेतर-द्वन्द्वः,9.7",स्नान-
9.5,निरूह-,--,निरूह,निरूह,"इतरेतर-द्वन्द्वः,9.7","इतरेतर-द्वन्द्वः,9.7",निरूह-
9.6,स्नेह-,--,स्नेह}/स्नेहन्,स्नेह,"इतरेतर-द्वन्द्वः,9.7","इतरेतर-द्वन्द्वः,9.7",स्नेह-
9.7,बस्तिभिः,--,बस्ति{स्त्री;3;बहु},बस्ति{स्त्री;3;बहु},"विशेषणम्,3.1","विशेषणम्,3.1",बस्तियों_से
10.1,(सति),सति,सत्{पुं;7;एक(अस्2;शतृ_लट्;अदादिः)},सत्{पुं;7;एक(अस्2;शतृ_लट्;अदादिः)},"भावलक्षणसप्तमी_पूर्वकालः,11.1","भावलक्षणसप्तमी_पूर्वकालः,11.1",-
11.1,(भवति),भवति,भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः}/भवती{स्त्री;8;एक}/भवत्{सर्वनाम;पुं;7;एक}/भवत्{पुं;7;एक},भू1{कर्तरि;लट्;प्र;एक;परस्मैपदी;भ्वादिः},-,-,होता_है
12.1,.,.,-,-,-,-,-
