anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
4.4,अति-,--,-अति,-अति,"प्रादि-तत्पुरुषः,4.5","प्रादि-तत्पुरुषः,4.5",अति-
4.5,निपुण-,--,निपुण,निपुण,"षष्ठी-तत्पुरुषः,4.6","षष्ठी-तत्पुरुषः,4.6",निपुण-
4.6,सेवाम्,--,सेवा{स्त्री;2;एक},सेवा{स्त्री;2;एक},"कर्म,6.1","विशेषणम्,1.2#कर्म,12.1#कर्म,9.1#कर्म,6.1#कर्म,2.2",सेवा
5.1,(च),च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,4.6","सुप्_समुच्चय_द्योतकः,4.6",और
6.1,(त्यजेत्),त्यजेत्,त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},-,-,छोडे
7.1,विग्रहम्,विग्रहम्,विग्रह{पुं;2;एक}/विग्रह{नपुं;1;एक}/विग्रह{नपुं;2;एक},विग्रह{पुं;2;एक},"कर्म,9.1","कर्म,12.1#कर्म,9.1#कर्म,6.1#कर्म,4.1#कर्म,2.2#कर्ता,12.1#कर्ता,9.1#कर्ता,5.1",विस्तार
8.1,उत्तमैः,उत्तमैः,उत्तम{पुं;3;बहु}/उत्तम{नपुं;3;बहु},उत्तम{पुं;3;बहु},"सहार्थः,9.1","कर्ता,4.1#कर्ता,2.2#करणम्,12.1#करणम्,9.1#करणम्,6.1#हेतुः,12.1#हेतुः,11.1#हेतुः,9.1#हेतुः,6.1#हेतुः,4.1#हेतुः,2.2#सहार्थः,9.1",अच्छों_से
9.1,(त्यजेत्),त्यजेत्,त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},-,-,छोडे
10.1,सन्ध्यासु,सन्ध्यासु,सन्ध्या{स्त्री;7;बहु},सन्ध्या{स्त्री;7;बहु},"अधिकरणम्,12.1","अधिकरणम्,12.1#अधिकरणम्,11.1#अधिकरणम्,9.1#अधिकरणम्,6.1#अधिकरणम्,4.1#अधिकरणम्,2.2",सन्ध्याओं_में
11.1,अभ्यवहार-,अभ्यवहार-स्त्री-स्वप्न-अध्ययन-चिन्तनम्,अभ्यवहार(अभि_अव_हृ1;घञ्;भ्वादिः),अभ्यवहार(अभि_अव_हृ1;घञ्;भ्वादिः),"इतरेतर-द्वन्द्वः,11.5","इतरेतर-द्वन्द्वः,11.5",-
11.2,स्त्री-,--,स्त्री,स्त्री,"इतरेतर-द्वन्द्वः,11.5","इतरेतर-द्वन्द्वः,11.5",स्त्री-
11.3,स्वप्न-,--,स्वप्न,स्वप्न,"इतरेतर-द्वन्द्वः,11.5","इतरेतर-द्वन्द्वः,11.5",स्वप्न-
11.4,अध्ययन-,--,अध्ययन,अध्ययन,"इतरेतर-द्वन्द्वः,11.5","इतरेतर-द्वन्द्वः,11.5",अध्ययन-
11.5,चिन्तनम्,--,चिन्तन{नपुं;1;एक}/चिन्तन{नपुं;2;एक}/चिन्तन{पुं;2;एक},चिन्तन{नपुं;2;एक},"कर्म,12.1","विशेषणम्,7.1#विशेषणम्,2.2#कर्म,12.1#कर्म,9.1#कर्म,6.1#कर्म,5.1#कर्ता,12.1#कर्ता,9.1#कर्ता,6.1",चिन्तन
12.1,(त्यजेत्),त्यजेत्,त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},त्यज्1{कर्तरि;विधिलिङ्;प्र;एक;परस्मैपदी;भ्वादिः},-,-,छोडे
13.1,.,.,-,-,-,-,-
