anvaya_no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,possible_relations,hindi_meaning
9.1,फलात्,फलात्,फल{नपुं;5;एक},फल{नपुं;5;एक},"उपमानम्,10.1","हेतुः5,17.1#हेतुः5,15.1#हेतुः5,6.1#उपमानम्,10.1",फल_से
10.1,आमात्,आमात्,आम{पुं;5;एक},आम{पुं;5;एक},"अपादानम्,5.1","उपमानम्,9.1#हेतुः5,17.1#हेतुः5,15.1#हेतुः5,6.1#अपादानम्,5.1",कच्चे_से
11.1,रसान्,रसान्,रस{पुं;2;बहु},रस{पुं;2;बहु},"उपमानम्,3.1","उपमानम्,16.1#कर्म,6.1#उपमानम्,3.1",रस_को
12.1,इव,इव,इव{अव्य},इव{अव्य},"उपमान_द्योतकः,11.1","उपमानम्_रहित_उपमान_द्योतकः,13.1#उपमान_द्योतकः,11.1",जैसे
13.1,आश्रयस्य,आश्रयस्य,आश्रय{पुं;6;एक}/आश्रय{नपुं;6;एक},आश्रय{पुं;6;एक},"षष्ठीसम्बन्धः,15.1","विशेषणम्,16.1#कर्ता,15.1#कर्म,15.1#षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,3.1",आश्रय_के
14.1,हि,हि,हि{अव्य},हि{अव्य},"कारण_द्योतकः,17.1","सम्बन्धः,17.1#सम्बन्धः,6.1#कारण_द्योतकः,17.1",हि
15.1,नाशाय,नाशाय,नाश{पुं;4;एक}/नाश{पुं;4;एक(नश्1;घञ्;दिवादिः)}/नाश{पुं;4;एक(नश्1;णिच्;घञ्;दिवादिः)},नाश{पुं;4;एक},"प्रयोजनम्,17.1","विशेषणम्,16.1#प्रयोजनम्1,17.1#प्रयोजनम्1,6.1",नाश_को
16.1,ते,ते,तद्{सर्वनाम;पुं;1;बहु}/तद्{सर्वनाम;नपुं;1;द्वि}/तद्{सर्वनाम;नपुं;2;द्वि}/तद्{सर्वनाम;स्त्री;1;द्वि}/तद्{सर्वनाम;स्त्री;2;द्वि}/युष्मद्{सर्वनाम;6;एक}/युष्मद्{सर्वनाम;4;एक},तद्{सर्वनाम;पुं;1;बहु},"कर्ता,17.1","प्रयोजनम्1,17.1#प्रयोजनम्1,15.1#प्रयोजनम्1,6.1#षष्ठीसम्बन्धः,15.1#षष्ठीसम्बन्धः,13.1#षष्ठीसम्बन्धः,11.1#षष्ठीसम्बन्धः,10.1#षष्ठीसम्बन्धः,9.1#षष्ठीसम्बन्धः,7.1#षष्ठीसम्बन्धः,3.1#कर्ता_बे_वेर्ब्स्,17.1",वे
17.1,स्युः,स्युः,अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;अदादिः},अस्2{कर्तरि;विधिलिङ्;प्र;बहु;परस्मैपदी;अदादिः},-,-,होयें
18.1,दुर्-,दुर्-निर्-हरत्वतः,दुर्,दुर्,"गतिसमासः,18.3","गतिसमासः,18.3",दुर्-
18.2,निर्-,--,-निर्,-निर्,"प्रादि-तत्पुरुषः,18.3","प्रादि-तत्पुरुषः,18.3",निर्-
18.3,हरत्वतः,--,हरत्वतः{अव्य;तसिल्},हरत्वतः{अव्य;तसिल्},"हेतुः,17.1","हेतुः,17.1",-
19.1,.,.,-,-,-,-,-
