index	word	poem	sandhied_word	morph_analysis	morph_in_context	kaaraka_sambandha	possible_relations	color_code	hindi_meaning	hindi_meaning_active
10.3	अर्चनम्		--	अर्चन{नपुं;1;एक(ऋच्1;ल्युट्;तुदादिः)}/अर्चन{नपुं;2;एक(ऋच्1;ल्युट्;तुदादिः)}/अर्चन{पुं;2;एक}	अर्चन{नपुं;1;एक(ऋच्1;ल्युट्;तुदादिः)}	घटकः,18.1	विशेषणम्,5.4#कर्मसमानाधिकरणम्,7.1#कर्मसमानाधिकरणम्,5.4#कर्म,7.1#कर्म,5.4#विधेय_विशेषणम्,9.1#विधेय_विशेषणम्,8.2#विधेय_विशेषणम्,7.1#विधेय_विशेषणम्,5.4#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.2#विधेय_विशेषणम्,1.1#घटकः,18.1	N1	अर्चन	अर्चन
11.1	भूत-		भूत-आदि-अ-स्पर्शन-उपायः	भूत(भू1;क्त;भ्वादिः)	भूत(भू1;क्त;भ्वादिः)	षष्ठ्यर्थ-बहुव्रीहिः,11.2	षष्ठ्यर्थ-बहुव्रीहिः,11.2	CP		
11.2	आदि-		--	आदि}/आदिन्	आदि	षष्ठी-तत्पुरुषः,11.4	षष्ठी-तत्पुरुषः,11.4	CP	आदि-	आदि-
11.3	अ-		--	-अ	-अ	नञ्-तत्पुरुषः,11.4	नञ्-तत्पुरुषः,11.4	CP	अ-	अ-
11.4	स्पर्शन-		--	स्पर्शन(स्पृश्1;ल्युट्;तुदादिः)	स्पर्शन(स्पृश्1;ल्युट्;तुदादिः)	षष्ठी-तत्पुरुषः,11.5	षष्ठी-तत्पुरुषः,11.5	CP		
11.5	उपायः		--	उपाय{पुं;1;एक}/उपाय{पुं;1;एक(उप_इ1;घञ्;अदादिः)}	उपाय{पुं;1;एक}	समुच्चितः,18.1	विधेय_विशेषणम्,10.3#विधेय_विशेषणम्,9.1#विधेय_विशेषणम्,8.2#विधेय_विशेषणम्,7.1#विधेय_विशेषणम्,5.4#विधेय_विशेषणम्,4.1#विधेय_विशेषणम्,3.2#कर्मसमानाधिकरणम्,3.2#कर्मसमानाधिकरणम्,1.1#कर्मसमानाधिकरणम्,10.3#कर्मसमानाधिकरणम्,9.1#कर्मसमानाधिकरणम्,7.1#कर्मसमानाधिकरणम्,5.4#कर्मसमानाधिकरणम्,4.1#समुच्चितः,18.1	N1	उपाय	उपाय
12.1	निर्दिष्टः		निर्दिष्टः	निर्दिष्ट{पुं;1;एक}/निर्दिष्ट{पुं;1;एक(निस्_दिश्1;क्त;तुदादिः)}	निर्दिष्ट{पुं;1;एक}	विशेषणम्,11.5	विशेषणम्,11.5	N1	निर्दिष्ट	निर्दिष्ट
13.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,11.5	सुप्_समुच्चय_द्योतकः,12.1#सम्बन्धः,12.1#सुप्_समुच्चय_द्योतकः,11.5	NA	और	और
14.1	पृथक्		पृथक्	पृथक्{अव्य}	पृथक्{अव्य}	वीप्सा,15.1	विनार्थ_द्योतकः,17.1#वीप्सा,15.1#क्रियाविशेषणम्,22.1	NA	पृथक्	पृथक्
15.1	पृथक्		पृथक्	पृथक्{अव्य}	पृथक्{अव्य}	क्रियाविशेषणम्,12.1	विनार्थ_द्योतकः,17.1#क्रियाविशेषणम्,22.1#क्रियाविशेषणम्,12.1	NA	पृथक्	पृथक्
16.1	अनुत्पत्त्यै		अनुत्पत्त्यै	अनुत्पत्ति{स्त्री;4;एक}	अनुत्पत्ति{स्त्री;4;एक}	प्रयोजनम्,20.1	प्रयोजनम्,20.1	N4		
17.1	समासेन		समासेन	समास{पुं;3;एक(सम्_अस्3;घञ्;दिवादिः)}/समास{पुं;3;एक(सम्_आस्1;घञ्;अदादिः)}	समास{पुं;3;एक(सम्_अस्3;घञ्;दिवादिः)}	क्रियाविशेषणम्,20.1	विनार्थः,22.1#क्रियाविशेषणम्,22.1#कर्ता,12.1#हेतुः,22.1#क्रियाविशेषणम्,20.1	N3	समास_से	समास_से
18.1	विधिः		विधिः	विधि{पुं;1;एक}	विधि{पुं;1;एक}	कर्म,20.1	सुप्_समुच्चितः,12.1#कर्म,20.1	N1	विधि	विधि
19.1	एषः		एषः	एतद्{सर्वनाम;पुं;1;एक}	एतद्{सर्वनाम;पुं;1;एक}	विशेषणम्,18.1	विशेषणम्,20.1#विशेषणम्,18.1#विशेषणम्,12.1#सुप्_समुच्चितः,12.1	N1	यह	यह
20.1	प्रदर्शितः		प्रदर्शितः	प्रदर्शित{पुं;1;एक(प्र_दृश्1;णिच्;क्त;भ्वादिः)}	प्रदर्शित{पुं;1;एक(प्र_दृश्1;णिच्;क्त;भ्वादिः)}	-	सुप्_समुच्चितः,12.1	N1	प्रदर्शित	प्रदर्शित
21.1	निज-		निज-आगन्तु-विकाराणाम्	निज	निज	इतरेतर-द्वन्द्वः,21.2	इतरेतर-द्वन्द्वः,21.2	CP	निज-	निज-
21.2	आगन्तु-		--	आगन्तु	आगन्तु	षष्ठी-तत्पुरुषः,21.3	षष्ठी-तत्पुरुषः,21.3	CP	आगन्तु-	आगन्तु-
21.3	विकाराणाम्		--	विकार{पुं;6;बहु}/विकार{नपुं;6;बहु}/विकारा{स्त्री;6;बहु}	विकार{पुं;6;बहु}	षष्ठीसम्बन्धः,16.1	विशेषणम्,22.1#सुप्_समुच्चितः,22.1#षष्ठीसम्बन्धः,24.1#षष्ठीसम्बन्धः,20.1#षष्ठीसम्बन्धः,18.1#षष्ठीसम्बन्धः,17.1#भ्कर्ता,22.1#षष्ठीसम्बन्धः,16.1	N6	दोषों_का	दोषों_का
22.1	उत्पन्नानाम्		उत्पन्नानाम्	उत्पन्न{पुं;6;बहु(उत्_पद्1;क्त;दिवादिः)}/उत्पन्न{नपुं;6;बहु(उत्_पद्1;क्त;दिवादिः)}/उत्पन्ना{स्त्री;6;बहु(उत्_पद्1;क्त;दिवादिः)}	उत्पन्न{पुं;6;बहु(उत्_पद्1;क्त;दिवादिः)}	षष्ठीसम्बन्धः,24.1	कर्म,17.1#षष्ठीसम्बन्धः,24.1#षष्ठीसम्बन्धः,21.3#षष्ठीसम्बन्धः,20.1#षष्ठीसम्बन्धः,18.1#षष्ठीसम्बन्धः,17.1#भावलक्षणसप्तमी_पूर्वकालः,12.1	N6	उत्पन्न_किया_हुआ	उत्पन्न_किया_हुआ
23.1	च		च	च{अव्य}	च{अव्य}	समुच्चय_द्योतकः,24.1	सुप्_समुच्चय_द्योतकः,22.1#सम्बन्धः,22.1#सुप्_समुच्चय_द्योतकः,24.1	NA	और	और
24.1	शान्तये		शान्तये	शान्ति{स्त्री;4;एक}	शान्ति{स्त्री;4;एक}	समुच्चितः,16.1	प्रयोजनम्1,22.1#प्रयोजनम्1,17.1#प्रयोजनम्,20.1#समुच्चितः,16.1	N4	शान्ति_को	शान्ति_को
25.1	.		.	-	-	-	-	FS	-	-
